Nodo_1,Nodo_2,Nodo_3,Nodo_4,Nodo_5,Nodo_6,Nodo_7,Nodo_8,Nodo_9,Nodo_10,Nodo_11,Nodo_12,Nodo_13,Nodo_14,Nodo_15,Nodo_16,Nodo_17,Nodo_18,Nodo_19,Nodo_20,Nodo_21,Nodo_22,Nodo_23,Nodo_24,Nodo_25,Nodo_26,Nodo_27,Nodo_28,Nodo_29,Nodo_30,Nodo_31,Nodo_32,Nodo_33,Nodo_34,Nodo_35,Nodo_36,Nodo_37,Nodo_38,Nodo_39,Nodo_40,Nodo_41,Nodo_42,Nodo_43,Nodo_44,Nodo_45,Nodo_46,Nodo_47,Nodo_48,Nodo_49,Nodo_50,Nodo_51,Nodo_52,Nodo_53,Nodo_54,Nodo_55,Nodo_56,Nodo_57,Nodo_58,Nodo_59,Nodo_60,Nodo_61,Nodo_62,Nodo_63,Nodo_64,Nodo_65,Nodo_66,Nodo_67,Nodo_68,Nodo_69,Nodo_70,Nodo_71,Nodo_72,Nodo_73,Nodo_74,Nodo_75,Nodo_76,Nodo_77,Nodo_78,Nodo_79,Nodo_80,Nodo_81,Nodo_82,Nodo_83,Nodo_84,Nodo_85,Nodo_86,Nodo_87,Nodo_88,Nodo_89,Nodo_90,Nodo_91,Nodo_92,Nodo_93,Nodo_94,Nodo_95,Nodo_96,Nodo_97,Nodo_98,Nodo_99,Nodo_100
1.842669786,1.465718988,1.588495374,1.185995898,1.961803218,1.56814689,1.280566022,1.851914033,0.988432039,1.565923119,1.371691927,1.613522467,1.466299972,1.053867959,1.433485631,1.171876354,0.715582506,1.25814584,1.442253398,0.960929308,1.78992756,0,1.637484326,1.315257905,1.378510658,1.44556598,1.442694961,0.768837085,0.522211024,0.317729953,0.560457458,0.434300647,1.341722755,1.976936562,0.556834745,1.788414385,1.544134841,1.813240657,1.024220942,2.278334457,1.289746958,1.879861049,1.257250849,1.719212688,0.754835191,0.489510757,1.315067377,1.804589503,0.554411067,0.474181624,1.55596105,0.618966314,0.75358122,0.335107926,2.245329021,0.330526051,0.59337178,1.324298828,1.943808435,1.63917355,1.107133553,0.695802232,1.538156759,1.515804263,1.883584255,0.501333894,1.631970519,1.425545162,1.665743851,1.254433487,1.747163629,1.533529155,0.33048954,1.863992412,1.68836013,1.906905807,1.40132471,0.998876393,1.143210331,1.673147191,2.260057634,1.235150212,1.165187102,0.855672678,0.749665663,1.647397412,0.880756194,1.383146714,2.110464781,0.285478472,0.666080639,1.615406494,1.45403585,0.711306226,0.543747516,2.226175365,1.603997245,1.512889025,1.447995148,1.593973683
0.991793568,2.932004612,1.533487127,2.614186117,0.843968801,2.028800569,0.924132325,0.906545745,1.149182452,2.933263934,2.859532812,1.521892123,2.380909089,2.406427607,1.693581245,2.776667333,1.880751765,1.318938822,2.307400201,1.789421512,0.672794432,1.637484326,0,0.61691863,2.083866825,1.967356318,1.403036023,1.827441785,1.242833406,1.910116236,2.195079864,1.584376991,2.506340133,0.636093649,1.436251911,1.673243171,1.281461505,2.782708249,0.797917433,1.411880379,1.366507808,3.125440103,2.261574765,1.485565158,2.308934254,1.360115192,2.668731298,0.93357589,2.103409267,1.393013786,0.840345458,1.571469214,1.99380189,1.892623384,1.324763886,1.965252633,1.994368977,1.481014387,1.549207607,0.028266214,2.264977397,2.325580151,0.172039016,0.40216115,0.249950329,1.416878602,2.828895964,0.777920701,2.874916518,0.864650551,2.91568015,2.336232674,1.923780145,0.256652194,0.225283195,0.816578831,1.581818104,1.523002949,2.560077233,0.203058775,1.437056323,0.541018389,1.036927577,2.410010488,2.053408254,2.499401278,0.757659379,2.293293996,1.534431678,1.714476158,2.237154223,2.810981754,2.513916728,2.283958702,1.286800831,1.411667787,2.089059238,1.126948799,1.228467525,1.844201584
0.616742736,2.748145964,1.82785795,2.102930031,1.406471981,2.201037454,0.308930406,0.585995498,1.258616419,2.803577311,2.661502551,0.92939024,1.780405843,2.267145611,1.077371434,2.486338227,1.357834184,1.528943204,2.358249326,1.798535879,1.214258634,1.315257905,0.61691863,0,2.174281185,2.11170214,1.670437792,1.756253662,1.103482861,1.626420183,1.831224087,1.121761173,2.453286403,0.668784324,0.947330751,2.006120261,0.697691707,2.820745978,0.90600739,1.095700031,0.749797349,2.551504296,2.256665075,0.917986384,1.866724,1.225722923,2.132914314,0.562616634,1.673737695,1.254353843,1.255637695,1.488210497,1.474889508,1.48945527,1.033891795,1.639477972,1.809062615,0.864325933,1.033434376,0.596972158,1.705283454,1.945673182,0.671312167,0.259335263,0.774146766,0.949561231,2.253332361,1.141197454,2.300273677,0.247763544,2.877684197,2.412164991,1.535422678,0.712544137,0.816729651,1.368242884,0.966121913,1.596441326,2.395332875,0.792478404,1.965884324,0.776252565,0.423167284,2.16199443,1.544285558,2.56770687,0.559611597,1.695104061,2.00112024,1.297707801,1.974830482,2.235680024,1.926600215,1.853884186,0.833273009,1.936629693,2.258383737,1.473443567,0.629678517,1.23130641
2.791010062,1.309759948,0.799617278,2.395531232,1.788199099,0.288290601,2.31710587,2.754832959,0.943758359,1.154626473,1.303829146,2.836608996,2.839501155,0.857180488,2.737258936,1.566261859,2.092001701,0.795720387,0.251015954,0.426480684,1.73507864,1.378510658,2.083866825,2.174281185,0,0.206393452,0.808790119,0.615158867,1.138326456,1.247077443,1.573526968,1.797133728,0.641125592,2.672415473,1.867714122,0.879422888,2.694592297,0.709342444,1.312120737,3.269828436,2.515788019,3.133560659,0.364186982,2.908004191,1.919850695,1.043730796,2.561958904,2.736617924,1.79058478,1.029423578,1.39965466,0.79235346,2.117421069,1.639993587,3.207379803,1.388821565,0.93089915,2.583656127,3.10157837,2.103697701,2.459683659,1.680226798,1.91520413,2.234040794,2.302654249,1.802952683,2.929196966,1.372989133,2.954921254,2.261820423,0.930602724,0.253088887,1.594446441,2.336122105,1.973380509,1.746284105,2.679567818,0.579757094,1.014621391,1.975305916,1.675749898,1.547089035,2.268573177,1.231099177,2.097754871,0.416575206,1.619652424,2.75858903,1.394644935,1.66177137,1.223708399,2.91452413,2.806252653,1.859730643,1.772226991,1.650795676,0.284967421,1.119856922,2.59600508,2.910775203
2.726752333,1.513942092,0.60309511,2.517551119,1.61201931,0.123401064,2.278622546,2.683911396,0.856439971,1.361005356,1.505206455,2.825476765,2.911771404,1.047595907,2.750202925,1.750117567,2.160682172,0.653041221,0.44695752,0.490301623,1.572445702,1.44556598,1.967356318,2.11170214,0.206393452,0,0.632289254,0.714551987,1.134078124,1.355140561,1.701691387,1.846751809,0.847436765,2.572580601,1.898428403,0.67327551,2.669230661,0.874032334,1.223014579,3.205566712,2.510380446,3.252317505,0.567778982,2.88772749,2.041195158,1.05622889,2.678514991,2.670726656,1.897770646,1.048019386,1.240641198,0.832710667,2.196301446,1.730906961,3.13885371,1.498792809,1.062161522,2.585490795,3.071813064,1.988807393,2.545396329,1.816485395,1.796374522,2.148809285,2.176013645,1.833356294,3.036114924,1.228861265,3.064151562,2.219975755,1.125339792,0.419102946,1.690896579,2.215113816,1.840833479,1.572513729,2.685282203,0.529538553,1.210091946,1.844766604,1.472919318,1.439988274,2.243389932,1.400869727,2.183711818,0.573896986,1.568255803,2.828025394,1.1895073,1.731044226,1.374729995,3.020844192,2.893054127,1.981914818,1.788373792,1.448561931,0.161667771,0.949416316,2.5719308,2.926544707
2.263342664,2.019582223,0.165906816,2.621130916,0.980736208,0.656785283,1.894968135,2.205384926,0.499493399,1.912956798,1.987553829,2.498760752,2.833215139,1.494846811,2.494563346,2.12793533,2.102265183,0.18802783,1.059618971,0.759924959,0.943391503,1.442694961,1.403036023,1.670437792,0.808790119,0.632289254,0,0.958744746,0.9651296,1.491330711,1.870204785,1.749343191,1.404185209,2.031453736,1.738574892,0.368287116,2.307840685,1.505817401,0.772991258,2.733791496,2.210076374,3.322430057,1.115559245,2.534148871,2.164256702,0.956795845,2.756963468,2.204556568,1.981545712,0.969032181,0.617301432,0.881901538,2.168716068,1.773940623,2.658115921,1.62492393,1.310958699,2.30322793,2.688522621,1.427325828,2.523765374,2.005087213,1.231422513,1.649460717,1.589070402,1.677592806,3.069839259,0.630453108,3.105177613,1.829561695,1.737143823,1.048414326,1.755234396,1.637713851,1.248448362,0.940435504,2.410757185,0.50679665,1.669729092,1.255884022,0.93432244,0.917868598,1.898006463,1.739864073,2.179864868,1.205861731,1.191210119,2.743025542,0.705798603,1.705035709,1.648722251,3.052913763,2.862677693,2.111276834,1.592774527,0.904308815,0.715780091,0.318191882,2.217098713,2.673770372
2.35997959,1.13837591,1.052785931,1.803505561,1.798044489,0.837261077,1.838946159,2.340919335,0.739186645,1.108022343,1.084032996,2.298587264,2.224867304,0.596786976,2.165839688,1.170311933,1.478820035,0.822951698,0.680458608,0.233676476,1.68203754,0.768837085,1.827441785,1.756253662,0.615158867,0.714551987,0.958744746,0,0.653280657,0.64080275,0.991504763,1.195867726,0.698161725,2.33989558,1.28430456,1.22059186,2.182928222,1.094025434,1.034620633,2.830571597,1.972618768,2.537777516,0.520060465,2.384393008,1.327350252,0.533162849,1.963964763,2.310691091,1.184178172,0.507185355,1.362964848,0.268595862,1.502334977,1.025618151,2.779152354,0.784352923,0.366289314,2.028676201,2.592632114,1.840795928,1.844892276,1.111893159,1.676525194,1.873954011,2.070791942,1.220920801,2.323259277,1.278235555,2.350655829,1.792380705,1.121795437,0.767286103,0.981693034,2.083159884,1.780009229,1.74648271,2.118112525,0.457553162,0.765628252,1.774410843,1.88895458,1.298735937,1.764652671,0.781121889,1.482863526,0.890992867,1.202178759,2.1445154,1.661990711,1.049437704,0.701317599,2.30817474,2.191738952,1.26834884,1.209837938,1.857871029,0.863217242,1.174592951,2.083536754,2.334709709
1.707121951,1.695180686,1.122666767,1.702115277,1.449101746,1.246399091,1.19478213,1.687702352,0.480447075,1.718993383,1.619293986,1.698705639,1.870015151,1.183405005,1.616982944,1.547693406,1.137483609,0.777101796,1.285899608,0.725571927,1.28489452,0.522211024,1.242833406,1.103482861,1.138326456,1.134078124,0.9651296,0.653280657,0,0.705107907,1.051024683,0.78444331,1.349803884,1.703286113,0.788810887,1.327307916,1.558713877,1.732967835,0.523924693,2.179102162,1.379489644,2.376679036,1.161827579,1.77014501,1.276895324,0.123928266,1.821855068,1.657529043,1.076189294,0.155126361,1.035783691,0.386541669,1.207260044,0.854467441,2.126448606,0.797484528,0.752390465,1.451884415,1.967198811,1.251249396,1.56091613,1.191253401,1.113294948,1.23322466,1.492505945,0.725195247,2.114755232,0.908054026,2.151842468,1.144958245,1.774231546,1.353564715,0.852605425,1.490885899,1.245457189,1.394123843,1.551222195,0.612920432,1.327185691,1.234174466,1.740269403,0.765002707,1.133845608,1.171026083,1.223774731,1.499375124,0.554083399,1.780419616,1.602686769,0.752631632,1.005248188,2.097515161,1.898010056,1.232332035,0.660923464,1.706322413,1.294768899,0.996919786,1.45973487,1.794041842
2.160339452,1.149326892,1.617855681,1.165885146,2.143890945,1.478000114,1.598282533,2.168863648,1.102197426,1.259588097,1.054452511,1.911519111,1.619902739,0.765651626,1.70897798,0.870663807,0.898161256,1.31970312,1.259358413,0.868239833,1.986340441,0.317729953,1.910116236,1.626420183,1.247077443,1.355140561,1.491330711,0.64080275,0.705107907,0,0.379035201,0.703998785,1.086027028,2.283433057,0.854251298,1.805912215,1.854303794,1.578906295,1.228963733,2.595255141,1.591341686,1.897736697,1.053961779,2.022553681,0.69163095,0.620759478,1.323680298,2.122029324,0.544004131,0.59249335,1.719027519,0.609790679,0.897301161,0.409859306,2.562871446,0.143766539,0.34342602,1.617397284,2.249947219,1.914362327,1.223152401,0.515874001,1.797080113,1.818139629,2.159041479,0.804703993,1.683281641,1.599486985,1.710162023,1.571965127,1.472451767,1.35868736,0.355056055,2.145794808,1.938709063,2.089064323,1.687335993,0.99922009,0.836845402,1.925618469,2.372540919,1.465984437,1.481810438,0.53836861,0.864920512,1.450703471,1.162787995,1.545439167,2.188757537,0.502624759,0.349273858,1.668370999,1.566517852,0.634150512,0.859292777,2.339325717,1.503642724,1.622722754,1.759261882,1.860594752
2.304640447,1.140591921,1.995301755,0.823047064,2.499879334,1.822819712,1.743037795,2.328710761,1.474891926,1.318140581,1.036273175,1.936970537,1.410820672,0.926174472,1.682775019,0.701207339,0.785234551,1.698666433,1.54612417,1.224421473,2.335095739,0.560457458,2.195079864,1.831224087,1.573526968,1.701691387,1.870204785,0.991504763,1.051024683,0.379035201,0,0.754967013,1.289464404,2.499654953,0.936516665,2.181454204,1.927009987,1.795960404,1.570542334,2.705454169,1.637953461,1.561770957,1.328924001,2.063305532,0.351297791,0.982606559,0.994000564,2.274010167,0.298384229,0.957008407,2.081476349,0.988417261,0.735445423,0.357619039,2.685594003,0.25535531,0.642823367,1.63750144,2.297039704,2.195865039,0.993789661,0.140540522,2.098446542,2.04971641,2.439690573,0.908670461,1.374226358,1.957422546,1.395321702,1.730430628,1.620594766,1.649700995,0.300789143,2.416990054,2.24877041,2.444908969,1.686402128,1.37586574,0.926250998,2.233601723,2.748704848,1.791943462,1.607205896,0.538992438,0.674668858,1.718011321,1.437445055,1.349833885,2.567671945,0.546691519,0.403772065,1.36095106,1.315219297,0.290783487,1.005542804,2.715359444,1.842956696,1.998122848,1.839726001,1.810585872
1.553003334,1.831138675,1.907040131,1.036599447,2.084851866,1.967311711,0.995223889,1.581715663,1.258320103,1.960192894,1.731251513,1.212929671,1.086956183,1.468099726,1.006488624,1.451644084,0.359020748,1.561336425,1.873456504,1.373273128,1.895563077,0.434300647,1.584376991,1.121761173,1.797133728,1.846751809,1.749343191,1.195867726,0.78444331,0.703998785,0.754967013,0,1.771485012,1.786301583,0.183469178,2.111578836,1.178253641,2.247142237,1.167364819,1.950899401,0.898911136,1.634235107,1.691193659,1.329859015,0.745075653,0.813926729,1.114115528,1.524621732,0.554111253,0.812864742,1.725095811,1.014433364,0.447147585,0.39734845,1.930649085,0.639507545,1.019746576,0.916140305,1.560916683,1.578526212,0.787739251,0.848419055,1.527174486,1.362176494,1.812032885,0.172754915,1.356617125,1.585630507,1.397058372,0.988955986,2.170701344,1.962888477,0.456818834,1.773820907,1.690672536,2.03176911,0.983476731,1.363327412,1.538605741,1.671126406,2.473175943,1.309007027,0.854808973,1.206201365,0.487341623,2.080076619,0.86476415,0.99826933,2.367021457,0.215340487,1.020953135,1.338865896,1.116891262,0.732864376,0.298790208,2.439255169,2.007530206,1.753501235,1.088347293,1.162689976
3.05365057,0.678383222,1.424679981,2.082842405,2.358818315,0.917400831,2.523390215,3.037060727,1.374147657,0.514981938,0.688652849,2.944105315,2.683946874,0.36984387,2.775151004,1.035438802,1.982321957,1.34039869,0.431348354,0.725154344,2.276301281,1.341722755,2.506340133,2.453286403,0.641125592,0.847436765,1.404185209,0.698161725,1.349803884,1.086027028,1.289464404,1.771485012,0,3.035681165,1.896083146,1.519500405,2.848819495,0.506515015,1.708468448,3.521221575,2.617707652,2.810581433,0.28937257,3.040507633,1.634092976,1.227915109,2.262879126,3.005328432,1.567351381,1.200093777,1.941877561,0.9667511,1.971668954,1.48948008,3.472210083,1.198119423,0.752199032,2.661136212,3.256765168,2.521501246,2.273050406,1.353752037,2.348947707,2.571193163,2.744615738,1.837378767,2.652771745,1.885209831,2.669720903,2.479948061,0.424737692,0.518457065,1.428789704,2.762966094,2.438521358,2.312166036,2.741655908,1.015070276,0.455884856,2.435540185,2.306975663,1.969013871,2.439138005,0.800360842,1.928824933,0.496083739,1.900302085,2.615214074,2.03180807,1.583886418,0.886381964,2.640592541,2.602862985,1.574880502,1.85252279,2.280695173,0.895593858,1.693575717,2.749922853,2.934121075
0.52375472,3.385716722,2.166479186,2.73889596,1.421323726,2.642349853,0.840949407,0.422384231,1.728657314,3.422088729,3.303077379,1.235967567,2.31005958,2.885921439,1.507145845,3.14877887,1.997370949,1.934324678,2.882899759,2.341191531,1.277724306,1.976936562,0.636093649,0.668784324,2.672415473,2.572580601,2.031453736,2.33989558,1.703286113,2.283433057,2.499654953,1.786301583,3.035681165,0,1.608472451,2.309205445,1.007827355,3.356351643,1.360828554,0.823944382,1.222035724,3.121808316,2.812491774,1.146420828,2.529875133,1.827112733,2.751454777,0.485310732,2.339792615,1.858328351,1.476040346,2.072882471,2.114621323,2.158086294,0.730390537,2.303913452,2.440374009,1.323424643,1.119982463,0.609664975,2.307881681,2.614450707,0.803800694,0.471283998,0.537599276,1.615083784,2.82527604,1.411935865,2.872930952,0.820505804,3.455423032,2.921668321,2.20420007,0.456679959,0.834935427,1.40575942,1.397151321,2.097603402,3.024485015,0.81843023,2.022156932,1.132973851,0.99488453,2.814564435,2.188179819,3.083179378,1.15182561,2.2335673,2.15169895,1.966149254,2.629640987,2.808305274,2.483996928,2.51916024,1.501346791,2.000307152,2.7022946,1.762273507,1.004321251,1.613272175
1.369762416,1.995348715,1.90065183,1.17822758,1.987266243,2.016081651,0.811805486,1.398270911,1.239993013,2.113794742,1.896914226,1.058335361,1.10508626,1.609434874,0.883730089,1.630538353,0.450791461,1.552042655,1.964714856,1.441238838,1.793807189,0.556834745,1.436251911,0.947330751,1.867714122,1.898428403,1.738574892,1.28430456,0.788810887,0.854251298,0.936516665,0.183469178,1.896083146,1.608472451,0,2.105503544,1.006145619,2.358747639,1.096701457,1.771474011,0.737090389,1.728517111,1.793686678,1.168365773,0.921445182,0.844585558,1.23678859,1.341169305,0.735313713,0.850654223,1.65044981,1.075776805,0.559765068,0.579163063,1.749526418,0.805982587,1.150102021,0.767502437,1.396572415,1.428452856,0.865228339,1.031819821,1.391939462,1.192777519,1.65686498,0.065076717,1.441038133,1.509909316,1.484101461,0.806395181,2.303814986,2.049373075,0.636858505,1.614516884,1.557125626,1.935451885,0.845573081,1.393983877,1.690935118,1.536523551,2.408331994,1.206865147,0.671610151,1.372183053,0.61716247,2.175006434,0.748450594,1.013366596,2.32316325,0.391713721,1.184532928,1.423028994,1.169564562,0.912429767,0.165871739,2.37467357,2.060078561,1.70954163,0.913938606,1.050563227
2.583716867,2.178635329,0.204938393,2.955326615,1.083109266,0.627869844,2.244705119,2.519403971,0.867579456,2.033827329,2.162648143,2.856192046,3.197185307,1.686231218,2.860319918,2.363128769,2.461996392,0.553474027,1.115849148,0.995539124,1.111887094,1.788414385,1.673243171,2.006120261,0.879422888,0.67327551,0.368287116,1.22059186,1.327307916,1.805912215,2.181454204,2.111578836,1.519500405,2.309205445,2.105503544,0,2.659691749,1.496942363,1.125366874,3.046533095,2.572344427,3.666543489,1.235637297,2.886475322,2.49074602,1.309500006,3.097349414,2.524284665,2.315813545,1.318665733,0.837117908,1.199865195,2.524772912,2.114891384,2.967032904,1.944518091,1.585827227,2.667149868,3.03319203,1.699541068,2.880531282,2.311927485,1.506219382,1.960349634,1.829497519,2.044123756,3.419913496,0.900571589,3.454087453,2.178265119,1.785467729,1.070247037,2.091493135,1.888561048,1.491449873,1.057997048,2.775128862,0.807034516,1.85634632,1.503345537,0.812169085,1.236100982,2.255375846,1.988407763,2.532439604,1.205185523,1.54986564,3.107367228,0.519371237,2.057723304,1.921907182,3.403219319,3.221641833,2.435714077,1.960730773,0.791005819,0.67137708,0.548732075,2.570799045,3.039412987
0.530870632,3.000398308,2.470903555,1.907239752,2.100254904,2.77166155,0.416245448,0.614393238,1.850125324,3.110057914,2.90256358,0.242165391,1.336866332,2.593034403,0.507467658,2.627361555,1.227613424,2.148370658,2.842259067,2.284034036,1.910102459,1.544134841,1.281461505,0.697691707,2.694592297,2.669230661,2.307840685,2.182928222,1.558713877,1.854303794,1.927009987,1.178253641,2.848819495,1.007827355,1.006145619,2.659691749,0,3.276887697,1.535570073,0.795676094,0.303144935,2.167303985,2.702790893,0.226881397,1.831642201,1.663751628,1.876788633,0.542755053,1.684253033,1.684256611,1.946075907,1.931981634,1.333669933,1.571644558,0.796434337,1.812128013,2.125553015,0.360882831,0.40974926,1.257176291,1.421942961,2.005164462,1.362393931,0.88013345,1.374348984,1.050571436,1.877873755,1.825579324,1.925307044,0.483945007,3.267938962,2.912118299,1.633536437,1.295567978,1.497043055,2.063577546,0.4043057,2.139896822,2.687303016,1.472958281,2.66357405,1.455782402,0.426305035,2.378122612,1.415355238,3.05605585,1.12113983,1.269672915,2.6926669,1.393335074,2.190013153,1.862015225,1.529895726,1.841639907,1.003948966,2.634286496,2.825251864,2.144261289,0.099403304,0.605939815
3.433502173,1.022656918,1.469054119,2.586252305,2.486031493,0.876260871,2.927132718,3.406432504,1.634649343,0.775785141,1.074285497,3.390147592,3.187115862,0.873980497,3.242245438,1.488489475,2.477066368,1.504979183,0.475324962,1.022837406,2.441679435,1.813240657,2.782708249,2.820745978,0.709342444,0.874032334,1.505817401,1.094025434,1.732967835,1.578906295,1.795960404,2.247142237,0.506515015,3.356351643,2.358747639,1.496942363,3.276887697,0,1.997657997,3.908887745,3.06367914,3.310459478,0.574112201,3.478027619,2.140347455,1.619041617,2.766997051,3.381763928,2.072428238,1.595947389,2.107203555,1.349078777,2.471464862,1.986483168,3.85276406,1.697353798,1.238000361,3.11556622,3.686611919,2.801475248,2.777766442,1.858954535,2.615947643,2.90623006,3.006365034,2.297526617,3.15781213,2.082296166,3.174106526,2.877924987,0.363867985,0.459041515,1.927309817,3.036863143,2.679982798,2.446250317,3.201425,1.261418117,0.929801317,2.681213705,2.308854285,2.242793942,2.857641253,1.299835583,2.431014566,0.300165223,2.261137147,3.117050969,2.012210637,2.069089072,1.392874393,3.145806608,3.108889796,2.081236569,2.298340906,2.28794718,0.827164253,1.821766047,3.177490136,3.40602678
1.512832756,2.15670037,0.935382536,2.168811755,0.939421544,1.304124054,1.122041267,1.464500332,0.369022743,2.142587623,2.090586723,1.731051638,2.19660228,1.622569598,1.751373951,2.061127391,1.523075024,0.623212805,1.523203972,0.992811185,0.76586848,1.024220942,0.797917433,0.90600739,1.312120737,1.223014579,0.772991258,1.034620633,0.523924693,1.228963733,1.570542334,1.167364819,1.708468448,1.360828554,1.096701457,1.125366874,1.535570073,1.997657997,0,1.989745014,1.452635522,2.801417957,1.465589052,1.762132849,1.772473171,0.618415052,2.26967393,1.455464562,1.566297033,0.650235961,0.557732609,0.78773428,1.614274357,1.341892441,1.919934201,1.318914858,1.239024648,1.551445942,1.915887963,0.81352401,1.950736413,1.710096515,0.642356947,0.925960294,1.03752203,1.046188211,2.523194335,0.418474335,2.564102933,1.056570779,2.118363783,1.560859287,1.350900781,1.05456593,0.749347584,0.884727666,1.66055389,0.7370674,1.782425169,0.742124604,1.311673377,0.264322177,1.130433643,1.67654839,1.648408211,1.722375839,0.428198315,2.10443782,1.240367207,1.205947687,1.519759205,2.50537086,2.265615262,1.732671756,0.933341164,1.277992513,1.362730871,0.637808365,1.445783035,1.929189008
0.479074384,3.744042021,2.883372353,2.693325026,2.235590499,3.292246278,1.004099841,0.528411913,2.3502539,3.831779775,3.649703097,0.891204819,2.051140013,3.302047297,1.227817679,3.401970266,2.023235216,2.606959728,3.450509038,2.889125305,2.079983571,2.278334457,1.411880379,1.095700031,3.269828436,3.205566712,2.733791496,2.830571597,2.179102162,2.595255141,2.705454169,1.950899401,3.521221575,0.823944382,1.771474011,3.046533095,0.795676094,3.908887745,1.989745014,0,1.098695803,2.883024927,3.340320905,0.748729634,2.626057987,2.297470011,2.650535021,0.534884728,2.47374964,2.323584098,2.236179674,2.565563252,2.129199209,2.348011352,0.095215673,2.570168117,2.834287768,1.142760608,0.563370527,1.383667206,2.19831468,2.790764862,1.561365078,1.086475795,1.359039096,1.807143371,2.606689367,2.149255146,2.652917801,1.04241324,3.945654838,3.506588666,2.407564566,1.276007375,1.629948183,2.215978154,1.15243686,2.692133849,3.412715075,1.610352971,2.836266626,1.816547868,1.113532468,3.129732282,2.21093499,3.66104461,1.651906241,1.998339543,2.946305596,2.163146522,2.939970643,2.592232846,2.260610318,2.634542363,1.736408084,2.813014894,3.350211706,2.499347297,0.872022787,1.242334025
0.800663039,2.729467001,2.375659322,1.608199429,2.136258254,2.619083756,0.443185548,0.869601756,1.728834041,2.850867679,2.629958395,0.326697424,1.088054744,2.34359102,0.32834645,2.33915111,0.924947152,2.038949895,2.6448371,2.095674048,1.939705818,1.289746958,1.366507808,0.749797349,2.515788019,2.510380446,2.210076374,1.972618768,1.379489644,1.591341686,1.637953461,0.898911136,2.617707652,1.222035724,0.737090389,2.572344427,0.303144935,3.06367914,1.452635522,1.098695803,0,1.905652464,2.491535218,0.431528674,1.530354477,1.472821472,1.58455457,0.798885007,1.387405933,1.489282129,1.922844214,1.734328586,1.030542719,1.285654738,1.098769419,1.537943284,1.880218944,0.11452992,0.662048873,1.345999417,1.129931051,1.710759362,1.412606577,0.985325336,1.504825958,0.788738772,1.611433586,1.792272195,1.65911844,0.502082112,3.031391923,2.720994546,1.348989693,1.433751057,1.564090939,2.094093122,0.219765243,1.982721926,2.427976762,1.539903384,2.668393771,1.425381138,0.344328003,2.104859798,1.112249902,2.858219588,1.024569783,1.012554919,2.663265937,1.113927122,1.918728602,1.594914458,1.266440979,1.541730726,0.766209843,2.637323242,2.6697771,2.084439031,0.241707556,0.491933706
2.696140953,2.444515755,3.467837087,0.738741162,3.713908646,3.374865761,2.293245788,2.772232367,2.856399539,2.688163647,2.349965682,2.001460089,0.834277134,2.440890442,1.669895924,1.892631953,1.282502089,3.137267689,3.104495334,2.765904767,3.521621483,1.879861049,3.125440103,2.551504296,3.133560659,3.252317505,3.322430057,2.537777516,2.376679036,1.897736697,1.561770957,1.634235107,2.810581433,3.121808316,1.728517111,3.666543489,2.167303985,3.310459478,2.801417957,2.883024927,1.905652464,0,2.885503182,2.139234417,1.213711273,2.366740458,0.574176368,2.70079148,1.359368794,2.353451043,3.359087924,2.475469137,1.187159161,1.551787109,2.91577113,1.753971601,2.202928113,1.814420983,2.324863738,3.112936683,0.865567173,1.467739293,3.105147422,2.810583334,3.320202801,1.768201392,0.298251324,3.21979329,0.251238987,2.329329224,3.073811293,3.208685028,1.578315726,3.263162517,3.270900837,3.661532272,1.764279914,2.867390622,2.386866961,3.249098223,4.102874163,2.93421366,2.145178903,2.010993092,1.156675185,3.267742622,2.476945136,0.897634521,3.979347332,1.624079653,1.941528951,0.315837292,0.639271829,1.273852216,1.893539512,4.068882076,3.398531679,3.370981338,2.139075511,1.641503868
2.866587106,0.946171923,1.135806452,2.148018759,2.075225174,0.650032908,2.354585969,2.842650236,1.116896997,0.803073082,0.93988962,2.817770426,2.673836474,0.509938705,2.677267054,1.222327805,1.944055071,1.057858989,0.220550686,0.472919847,1.998517315,1.257250849,2.261574765,2.256665075,0.364186982,0.567778982,1.115559245,0.520060465,1.161827579,1.053961779,1.328924001,1.691193659,0.28937257,2.812491774,1.793686678,1.235637297,2.702790893,0.574112201,1.465589052,3.340320905,2.491535218,2.885503182,0,2.904405132,1.680221743,1.046233117,2.322167049,2.815769685,1.579490238,1.022536058,1.662869275,0.776406814,1.95061617,1.463254553,3.286052541,1.185208333,0.711897785,2.545530624,3.112521231,2.278256374,2.275056756,1.41804473,2.099964774,2.354739535,2.494874777,1.731463598,2.702657773,1.61258718,2.724227603,2.306255239,0.656747955,0.325400684,1.408864129,2.517940798,2.180769045,2.029380248,2.633151561,0.748098849,0.656923237,2.179180075,2.01840854,1.72108883,2.283653262,0.915833863,1.918610587,0.396743162,1.697812343,2.598801403,1.745168497,1.524381022,0.945612232,2.6891285,2.615584228,1.619702434,1.727217411,1.99192653,0.637355331,1.40810811,2.603391929,2.843558035
